Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
681,149.11723,4.422,148.10996,4.422
682,149.13637,2.896,148.12909,2.896
683,149.95602,29.132,148.94875,29.132
684,150.01382,0.731,149.00655,0.731
685,150.01384,0.788,149.00656,0.788
686,150.01385,0.796,127.02463,0.796
687,150.02496,1.017,149.01769,1.017
688,150.0573,0.77,149.05,0.77
689,150.0574,0.831666667,149.0501,0.831666667
690,150.05826,0.867,149.05098,0.867
691,150.05827,1.004,132.02445,1.004
692,150.05827,1.006,149.051,1.006
693,150.0769,0.71,149.0696,0.71
694,150.0851,2.382,149.07782,2.382
695,150.10254,28.707,149.09526,28.707
696,151.0352,28.997,150.02793,28.997
697,151.0352,29,109.00138,29
698,151.03525,0.643,109.00142,0.643
699,151.03529,0.618,150.02802,0.618
700,151.0383,4.236666667,150.031,4.236666667
701,151.0745,8.208333333,150.0672,8.208333333
702,151.07532,0.964,150.06804,0.964
703,151.0754,8.433333333,150.0681,8.433333333
704,151.07924,0.807,150.07196,0.807
705,151.0796,0.72,150.0723,0.72
706,151.09135,5.422,150.08408,5.422
707,151.1107,11.11166667,150.1034,11.11166667
708,151.1121,9.271666667,150.1048,9.271666667
709,151.63306,1.104,150.62578,1.104
710,151.94965,0.638,150.94237,0.638
711,151.94965,29.015,150.94237,29.015
712,152.03172,1.034,151.02445,1.034
713,152.03175,0.87,151.02448,0.87
714,152.0361,0.658,110.00228,0.658
715,152.0575,0.736666667,151.0502,0.736666667
716,152.0575,0.736666667,151.0502,0.736666667
717,152.0674,0.73,151.0601,0.73
718,152.0679,5.96,151.0606,5.96
719,152.0705,7.165,151.0632,7.165
720,152.07056,0.985,151.06328,0.985
721,152.0715,1.768333333,151.0642,1.768333333
722,152.1073,1.011666667,151.1,1.011666667
723,152.99484,29.014,151.98757,29.014
724,152.99486,29.017,110.96103,29.017
725,152.99486,29.117,151.98758,29.117
726,153.0396,0.875,152.0323,0.875
727,153.0407,0.788333333,152.0334,0.788333333
728,153.0539,6.211666667,152.0466,6.211666667
729,153.0546,3.966666667,152.0473,3.966666667
730,153.0546,8.621666667,152.0473,8.621666667
731,153.0551,4.03,152.0478,4.03
732,153.0718,10.40333333,152.0645,10.40333333
733,153.0837,1.266666667,152.0764,1.266666667
734,153.0842,1.35,152.0769,1.35
735,153.0901,6.115,152.0828,6.115
736,153.1134,28.707,135.07958,28.707
737,153.11475,3.338,170.11803,3.338
738,153.11478,3.337,152.1075,3.337
739,153.1267,10.6,152.1194,10.6
740,153.1268,11.07666667,152.1195,11.07666667
741,153.1364,1.551666667,152.1291,1.551666667
742,153.94843,0.638,152.94115,0.638
743,153.98228,29.003,152.97501,29.003
744,153.99327,29.01,111.95945,29.01
745,154.00484,29.003,152.99756,29.003
746,154.0164,0.748333333,153.0091,0.748333333
747,154.047,1.876666667,153.0397,1.876666667
748,154.04739,1.038,153.04012,1.038
749,154.0491,0.71,153.0418,0.71
750,154.0492,0.828333333,153.0419,0.828333333
751,154.0492,1.778333333,153.0419,1.778333333
752,154.0587,0.787,153.05142,0.787
753,154.08376,1.204,153.07648,1.204
754,154.0909,1.341666667,153.0836,1.341666667
755,154.12263,3.368,153.11536,3.368
756,154.88036,0.759,153.87308,0.759
757,154.99017,29.014,153.9829,29.014
758,154.99017,29.014,112.95635,29.014
759,154.99017,29.016,121.95668,29.016
760,154.99017,29.125,112.95635,29.125
761,155.0334,3.078333333,154.0261,3.078333333
762,155.04262,0.804,154.03534,0.804
763,155.0771,0.701666667,77.0349,0.701666667
764,155.13039,3.767,154.12311,3.767
765,155.1394,11.99,154.1321,11.99
766,155.15417,28.807,154.1469,28.807
767,155.15424,1.475,154.14696,1.475
768,155.15427,1.043,137.12044,1.043
769,155.15428,1.045,154.147,1.045
770,155.64624,3.769,154.63896,3.769
771,155.99066,29.017,154.98338,29.017
772,156.0141,0.644,113.98027,0.644
773,156.01416,0.658,155.00688,0.658
774,156.04207,0.748,155.03479,0.748
775,156.0761,0.761666667,155.0688,0.761666667
776,156.07666,24.087,155.06938,24.087
777,156.07666,28.594,114.04283,28.594
778,156.07671,27.266,114.04288,27.266
779,156.07678,0.679,155.06951,0.679
780,156.13823,1.085,173.14152,1.085
781,156.13834,1.083,155.13106,1.083
782,157.0604,0.71,156.0531,0.71
783,157.08353,2.805,156.07625,2.805
784,157.1219,9.953333333,156.1146,9.953333333
785,157.13342,1.044,156.12615,1.044
786,157.16988,0.636,156.1626,0.636
787,157.16994,0.749,156.16266,0.749
788,157.62552,2.177,156.61824,2.177
789,157.98859,29.014,156.98131,29.014
790,157.99399,29.016,156.98671,29.016
791,157.9999,3.886666667,156.9926,3.886666667
792,158.0558,1.898333333,157.0485,1.898333333
793,158.06,2.459,157.05272,2.459
794,158.0963,2.871666667,157.089,2.871666667
795,158.097,2.981666667,157.0897,2.981666667
796,158.11746,5.069,157.11019,5.069
797,158.15384,1.008,157.14656,1.008
798,158.15388,9.985,157.14661,9.985
799,158.1898,11.58166667,157.1825,11.58166667
800,158.92204,0.726,157.91477,0.726
801,158.96396,28.901,157.95668,28.901
802,158.96408,0.703,157.9568,0.703
803,158.98607,29.015,116.95224,29.015
804,159.01704,0.627,158.00977,0.627
805,159.0504,0.613333333,158.0431,0.613333333
806,159.0631,0.605,136.0739,0.605
807,159.09158,2.441,117.05776,2.441
808,159.0916,2.451,158.08432,2.451
809,159.0925,2.836666667,158.0852,2.836666667
810,159.14909,3.053,158.14182,3.053
811,160.04257,8.17,159.0353,8.17
812,160.04265,3.121,159.03537,3.121
813,160.07558,1.121,159.0683,1.121
814,160.07562,5.185,159.06835,5.185
815,160.07564,2.449,159.06836,2.449
816,160.09671,3.058,159.08943,3.058
817,160.09677,1.734,159.08949,1.734
818,160.0969,2.973333333,159.0896,2.973333333
819,160.0979,2.758333333,159.0906,2.758333333
820,160.1327,4.13,159.1254,4.13
821,160.13312,0.835,159.12584,0.835
822,161.0056,29.068,159.99832,29.068
823,161.01848,1.749,160.0112,1.749
824,161.0802,6.445,160.0729,6.445
825,161.0921,0.713333333,160.0848,0.713333333
826,161.0921,0.713333333,160.0848,0.713333333
827,161.1284,0.661,143.09458,0.661
828,161.13229,21.517,160.12502,21.517
829,162.0058,3.225,160.9985,3.225
830,162.0551,7.016666667,161.0478,7.016666667
831,162.0582,1.3,161.05092,1.3
832,162.0751,0.745,161.0678,0.745
833,162.07599,0.879,161.06871,0.879
834,162.0768,0.71,161.0695,0.71
835,162.0911,5.72,161.0838,5.72
836,162.11026,2.378,144.07643,2.378
837,162.11243,0.803,161.10515,0.803
838,162.98431,29.009,120.95049,29.009
839,162.99753,1.096,161.99025,1.096
840,163.0387,5.75,162.0314,5.75
841,163.0734,9.88,162.0661,9.88
842,163.0752,8.133333333,162.0679,8.133333333
843,163.09131,2.379,162.08403,2.379
844,163.09764,25.892,162.09036,25.892
845,163.09766,24.031,162.09038,24.031
846,163.09766,24.166,121.06383,24.166
847,163.09766,25.633,180.10094,25.633
848,163.09769,23.83,162.09041,23.83
849,163.1089,0.72,162.1016,0.72
850,163.11153,9.169,162.10425,9.169
851,163.11662,2.381,121.0828,2.381
852,163.1192,0.77,162.1119,0.77
853,163.13268,5.715,162.1254,5.715
854,163.13268,6.04,162.1254,6.04
855,163.62524,1.53,162.61797,1.53
856,163.64363,3.547,162.63635,3.547
857,164.02931,0.795,163.02204,0.795
858,164.02942,0.796,141.0402,0.796
859,164.0464,2.846666667,163.0391,2.846666667
860,164.06319,0.631,163.05591,0.631
861,164.06679,0.648,163.05951,0.648
862,164.07938,28.993,141.09015,28.993
863,164.0922,0.731666667,163.0849,0.731666667
864,164.0934,0.78,163.0861,0.78
865,164.123,2.389,122.08918,2.389
866,164.90924,0.738,163.90196,0.738
867,164.9207,0.715,163.91342,0.715
868,164.93001,0.723,141.94079,0.723
869,165.0381,0.97,164.0308,0.97
870,165.05084,0.645,164.04357,0.645
871,165.054,3.81,164.0467,3.81
872,165.0546,5.455,164.0473,5.455
873,165.0639,0.76,164.0566,0.76
874,165.0909,20.063,164.08362,20.063
875,165.0915,9.81,164.0842,9.81
876,165.0945,0.745,164.0872,0.745
877,165.0948,0.839,164.08753,0.839
878,165.10703,2.42,164.09975,2.42
879,165.13136,0.803,164.12409,0.803
880,165.98769,0.731,164.98041,0.731
881,166.04652,1.606,165.03925,1.606
882,166.0541,0.726666667,165.0468,0.726666667
883,166.0726,0.761666667,165.0653,0.761666667
884,166.0833,6.715,165.076,6.715
885,166.08598,1.601,148.05216,1.601
886,166.0864,1.36,165.0791,1.36
887,166.1231,10.05666667,165.1158,10.05666667
888,166.99863,28.985,124.9648,28.985
889,167.0127,29.001,124.97887,29.001
890,167.0332,3.396666667,166.0259,3.396666667
891,167.03372,13.838,166.02645,13.838
892,167.03372,20.761,166.02645,20.761
893,167.0393,2.863333333,166.032,2.863333333
894,167.0551,0.851666667,166.0478,0.851666667
895,167.056,1.148333333,166.0487,1.148333333
896,167.0664,11.49,166.0591,11.49
897,167.0705,5.471666667,166.0632,5.471666667
898,167.0705,7.388333333,166.0632,7.388333333
899,167.0707,11.49833333,166.0634,11.49833333
900,167.09262,27.186,166.08534,27.186
901,167.14297,8.952,166.1357,8.952
902,167.14862,3.123,166.14134,3.123
903,168.0264,0.98,167.0191,0.98
904,168.0264,1.33,167.0191,1.33
905,168.0376,20.55,167.0303,20.55
906,168.0376,20.83,167.0303,20.83
907,168.05048,0.649,167.0432,0.649
908,168.0647,2.085,167.0574,2.085
909,168.0653,0.776666667,167.058,0.776666667
910,168.06541,0.832,167.05814,0.832
911,168.0769,11.15,167.0696,11.15
912,168.1018,0.72,167.0945,0.72
913,168.1024,1.258333333,167.0951,1.258333333
914,168.14702,0.693,167.13974,0.693
915,168.44429,0.638,167.43701,0.638
916,168.48364,29.018,167.47637,29.018
917,168.48372,29.017,126.44989,29.017
918,169.0058,29.016,126.97197,29.016
919,169.04565,0.649,168.03838,0.649
920,169.0487,3.373333333,168.0414,3.373333333
921,169.0495,5.671666667,168.0422,5.671666667
922,169.05838,0.799,168.0511,0.799
923,169.09477,0.709,168.0875,0.709
924,169.09703,28.992,168.08975,28.992
925,169.0971,0.66,168.0898,0.66
926,169.1225,10.80333333,168.1152,10.80333333
927,169.13344,6.642,168.12616,6.642
928,169.13347,4.68,168.12619,4.68
929,169.9772,29.133,168.96993,29.133
930,169.97722,29.035,337.93988,29.035
931,169.97722,29.349,168.96994,29.349
932,169.97723,1.024,168.96996,1.024
933,169.98575,0.801,168.97847,0.801
934,170.04236,0.805,169.03508,0.805
935,170.0443,0.998333333,169.037,0.998333333
936,170.05989,2.448,169.05261,2.448
937,170.0811,0.716666667,169.0738,0.716666667
938,170.0918,0.663333333,169.0845,0.663333333
939,170.0918,0.663333333,169.0845,0.663333333
940,170.0934,5.373333333,169.0861,5.373333333
941,170.0961,6.938333333,169.0888,6.938333333
942,170.0972,12.05,169.0899,12.05
943,170.11124,1.574,152.07741,1.574
944,170.11745,4.635,187.12073,4.635
945,170.14127,3.701,169.13399,3.701
946,170.14127,4.035,169.13399,4.035
947,170.14128,3.166,169.134,3.166
948,170.1413,1.035,169.13402,1.035
949,170.96089,29.069,169.95362,29.069
950,170.98503,29.001,128.95121,29.001
951,171.0588,3.305,170.0515,3.305
952,171.0801,10.40333333,170.0728,10.40333333
953,171.09895,28.868,170.09168,28.868
954,171.10782,1.006,170.10054,1.006
955,171.1169,1.35,170.1096,1.35
956,171.11743,1.564,170.11016,1.564
957,171.11757,1.567,153.08374,1.567
958,171.149,1.008,170.14173,1.008
959,171.149,6.392,170.14173,6.392
960,171.149,6.621,170.14173,6.621
961,171.149,6.963,170.14173,6.963
962,171.14903,1.012,153.11521,1.012
963,171.99277,29.134,170.98549,29.134
964,171.99283,29.039,170.98555,29.039
965,171.99283,29.26,170.98555,29.26
966,172.04007,1.013,171.03279,1.013
967,172.0729,1.873333333,171.0656,1.873333333
968,172.11462,1.567,171.10735,1.567
969,172.11525,19.859,171.10797,19.859
970,172.13309,4.985,171.12581,4.985
971,172.1331,2.772,171.12583,2.772
972,172.15685,3.297,171.14957,3.297
973,172.15691,1.412,171.14963,1.412
974,172.15692,1.049,171.14964,1.049
975,172.16937,11.129,171.1621,11.129
976,172.18071,0.619,171.17343,0.619
977,172.2056,13.46,171.1983,13.46
978,172.6489,2.913,171.64162,2.913
979,172.95621,22.055,171.94893,22.055
980,172.95624,22.425,171.94896,22.425
981,172.95624,22.767,171.94896,22.767
982,172.95625,21.309,171.94898,21.309
983,172.95625,21.531,171.94898,21.531
984,172.95627,1.395,171.94899,1.395
985,172.95627,29.067,171.94899,29.067
986,172.95628,29.066,130.92246,29.066
987,173.0206,0.741666667,172.0133,0.741666667
988,173.0216,0.778333333,172.0143,0.778333333
989,173.03009,29.036,172.02281,29.036
990,173.03009,29.125,172.02281,29.125
991,173.037,0.926666667,172.0297,0.926666667
992,173.06119,0.804,172.05391,0.804
993,173.07091,2.481,172.06363,2.481
994,173.07422,2.537,172.06694,2.537
995,173.07834,1.289,172.07106,1.289
996,173.07874,2.385,172.07146,2.385
997,173.0924,0.753333333,172.0851,0.753333333
998,173.10109,3.848,172.09381,3.848
999,173.12828,2.035,172.121,2.035
1000,173.12846,1.432,172.12119,1.432
1001,173.13229,18.323,172.12502,18.323
1002,173.13235,18.552,172.12508,18.552
1003,173.16145,5.754,172.15418,5.754
1004,173.99112,28.992,172.98384,28.992
1005,174.01367,0.87,173.0064,0.87
1006,174.0137,1.035,173.00643,1.035
1007,174.0246,0.644,173.01732,0.644
1008,174.0523,1.04,173.045,1.04
1009,174.0524,2.683333333,173.0451,2.683333333
1010,174.0548,3.596666667,173.0475,3.596666667
1011,174.07602,3.361,173.06874,3.361
1012,174.08493,2.381,173.07765,2.381
1013,174.1092,4.588333333,173.1019,4.588333333
1014,174.1107,4.836666667,173.1034,4.836666667
1015,174.1124,4.746,173.10512,4.746
1016,174.1128,0.71,173.1055,0.71
1017,174.50397,29.121,173.49669,29.121
1018,174.89592,0.8,141.86243,0.8
1019,174.93799,0.708,173.93071,0.708
1020,174.95645,29.067,173.94917,29.067
1021,175.03407,3.302,174.0268,3.302
1022,175.04497,0.633,174.03769,0.633
1023,175.0559,0.62,152.0667,0.62
1024,175.0831,4.175,174.0758,4.175
1025,175.1057,1.041666667,174.0984,1.041666667
1026,175.1072,0.698333333,174.0999,0.698333333
1027,175.1149,0.66,174.1076,0.66
1028,175.1187,0.69,174.1114,0.69
1029,175.11897,0.696,174.1117,0.696
1030,175.1431,0.646666667,174.1358,0.646666667
1031,175.14795,21.52,174.14067,21.52
1032,176.06566,1.125,175.05838,1.125
1033,176.0699,5.811666667,175.0626,5.811666667
1034,176.0702,5.655,175.0629,5.655
1035,176.07047,8.171,175.06319,8.171
1036,176.07384,2.528,175.06656,2.528
1037,176.093,0.77,175.0857,0.77
1038,176.10292,0.809,175.09564,0.809
1039,176.10547,28.641,175.09819,28.641
1040,176.95198,29.062,175.9447,29.062
1041,177.02466,0.733,176.01738,0.733
1042,177.0556,5.311666667,176.0483,5.311666667
1043,177.0975,0.646666667,176.0902,0.646666667
1044,177.1017,0.813333333,176.0944,0.813333333
1045,177.1023,0.86,176.095,0.86
1046,177.11328,26,176.106,26
1047,177.11328,27.164,176.106,27.164
1048,177.64111,2.576,353.26767,2.576
1049,177.99603,0.693,135.96221,0.693
1050,178.0087,0.797,155.01948,0.797
1051,178.0501,2.828333333,177.0428,2.828333333
1052,178.0668,0.81,177.0595,0.81
1053,178.0864,2.528333333,177.0791,2.528333333
1054,178.10715,28.994,177.09987,28.994
1055,178.12248,28.993,177.11521,28.993
1056,178.13376,2.643,177.12648,2.643
1057,178.1338,2.636,354.25306,2.636
1058,178.13867,6.503,177.1314,6.503
1059,178.15689,2.196,177.14961,2.196
1060,179.0341,3.16,178.0268,3.16
1061,179.0468,0.65,178.0395,0.65
1062,179.04828,0.987,161.01445,0.987
1063,179.07,5.643333333,178.0627,5.643333333
1064,179.09253,25.52,178.08525,25.52
1065,179.09254,24.164,196.09583,24.164
1066,179.09261,25.518,196.09589,25.518
1067,179.09261,25.63,137.05878,25.63
1068,179.09261,28.808,137.05878,28.808
1069,179.1184,0.763333333,178.1111,0.763333333
1070,179.12891,25.632,178.12163,25.632
1071,179.98534,29.009,178.97806,29.009
1072,180.00323,0.793,157.01401,0.793
1073,180.00323,0.793,178.99596,0.793
1074,180.02179,28.989,179.01451,28.989
1075,180.0641,0.63,157.0749,0.63
1076,180.06541,3.51,179.05814,3.51
1077,180.0874,0.71,179.0801,0.71
1078,180.0879,0.67,179.0806,0.67
1079,180.0879,0.67,179.0806,0.67
1080,180.0994,0.71,179.0921,0.71
1081,180.1013,7.921666667,179.094,7.921666667
1082,180.10179,3.388,179.09451,3.388
1083,180.10182,3.952,179.09455,3.952
1084,180.1025,3.028333333,179.0952,3.028333333
1085,180.15932,2.808,179.15204,2.808
1086,180.98961,29.142,179.98233,29.142
1087,180.98972,29.003,138.95589,29.003
1088,180.98973,29.002,179.98245,29.002
1089,181.01428,28.993,180.00701,28.993
1090,181.0486,3.075,180.0413,3.075
1091,181.0604,0.778333333,180.0531,0.778333333
1092,181.0616,6.605,180.0543,6.605
1093,181.0656,10.56166667,180.0583,10.56166667
1094,181.0712,1.82,180.0639,1.82
1095,181.0714,2.048333333,180.0641,2.048333333
1096,181.07329,0.998,180.06601,0.998
1097,181.0864,8.88,180.0791,8.88
1098,181.099,1.618333333,180.0917,1.618333333
1099,181.1217,8.663333333,180.1144,8.663333333
1100,181.12209,13.027,180.11481,13.027
1101,181.98811,28.985,139.95429,28.985
1102,182.008,9.901666667,181.0007,9.901666667
1103,182.02202,28.984,181.01474,28.984
1104,182.03284,0.636,181.02556,0.636
1105,182.03523,1.013,181.02796,1.013
1106,182.0482,0.71,181.0409,0.71
1107,182.0774,0.735,181.0701,0.735
1108,182.0804,0.831666667,181.0731,0.831666667
1109,182.08101,1.008,181.07373,1.008
1110,182.08102,1.008,164.0472,1.008
1111,182.082,0.761666667,181.0747,0.761666667
1112,182.98505,29.408,181.97777,29.408
1113,182.98506,29.13,181.97779,29.13
1114,182.98506,29.263,181.97779,29.263
1115,182.98509,29.001,140.95127,29.001
1116,182.98509,29.13,140.95127,29.13
1117,182.98512,29.004,181.97785,29.004
1118,183.0407,7.41,182.0334,7.41
1119,183.0513,0.956666667,182.044,0.956666667
1120,183.0647,5.003333333,182.0574,5.003333333
1121,183.0845,0.761666667,182.0772,0.761666667
1122,183.11035,0.727,182.10307,0.727
1123,183.1104,0.705,182.10312,0.705
1124,183.1104,0.726,160.12118,0.726
1125,183.14905,1.751,182.14177,1.751
1126,183.14909,6.472,182.14182,6.472
1127,183.9856,28.997,182.97832,28.997
1128,184.05794,1.044,161.06872,1.044
1129,184.05797,1.335,183.05069,1.335
1130,184.058,1.338,161.06878,1.338
1131,184.0589,0.983333333,183.0516,0.983333333
1132,184.0731,21.15,183.06583,21.15
1133,184.07323,19.042,183.06595,19.042
1134,184.0733,0.817,145.11014,0.817
1135,184.0936,1.342,183.08632,1.342
1136,184.09438,0.787,166.06055,0.787
1137,184.09669,1.928,183.08942,1.928
1138,184.0973,0.725,183.09,0.725
1139,184.13307,5.843,183.1258,5.843
1140,184.13312,5.85,201.13641,5.85
1141,184.93282,29.068,183.92554,29.068
1142,185.0391,0.77,162.0499,0.77
1143,185.04187,1.164,184.03459,1.164
1144,185.0421,0.791,184.03482,0.791
1145,185.0447,2.798333333,184.0374,2.798333333
1146,185.12827,1.046,184.12099,1.046
1147,185.12831,3.691,184.12103,3.691
1148,185.12831,4.058,184.12103,4.058
1149,185.13306,1.709,184.12578,1.709
1150,185.13324,2.825,184.12596,2.825
1151,185.13327,3.345,184.12599,3.345
1152,185.1527,12.74166667,184.1454,12.74166667
1153,185.15358,8.954,184.1463,8.954
1154,185.1647,1.006,184.15743,1.006
1155,185.1647,1.007,152.13121,1.007
1156,185.95969,0.796,162.97046,0.796
1157,185.98331,28.989,184.97603,28.989
1158,185.98872,28.987,184.98145,28.987
1159,186.0885,4.24,185.0812,4.24
1160,186.0906,2.761666667,185.0833,2.761666667
1161,186.13612,4.683,185.12885,4.683
1162,186.22136,7.675,185.21408,7.675
1163,186.2217,12.63333333,185.2144,12.63333333
1164,186.9991,0.733333333,185.9918,0.733333333
1165,187.0535,0.748333333,164.0643,0.748333333
1166,187.1092,1.383333333,186.1019,1.383333333
1167,187.12621,8.404,186.11893,8.404
1168,187.12621,8.689,186.11893,8.689
1169,187.14392,0.908,186.13664,0.908
1170,187.14392,1.002,186.13664,1.002
1171,187.144,2.219,186.13672,2.219
1172,187.14401,1.464,186.13674,1.464
1173,187.98103,29.005,186.97376,29.005
1174,187.98412,28.989,186.97684,28.989
